NOM_REGION;SUPERFICIE;POPULATION;CODE_REGION;SUPERFICIE
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;3277.0;367;76;3277.0
BOURGOGNE-FRANCHE-COMTE;1793.0;151;27;1793.0
AUVERGNE-RHONE-ALPES;1689.0;1119;84;1689.0
AUVERGNE-RHONE-ALPES;1426.0;152;84;1426.0
PAYS DE LA LOIRE;3310.0;765;52;3310.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1012.0;2965;75;1012.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;241.0;63;76;241.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;330.0;1609;44;330.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;995.0;83;75;995.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1005.0;281;44;1005.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1110.0;111;75;1110.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;598.0;48;44;598.0
BRETAGNE;2006.0;803;53;2006.0
NORD-PAS-DE-CALAIS-PICARDIE;441.0;2024;32;441.0
BRETAGNE;4928.0;2529;53;4928.0
PROVENCE-ALPES-COTE D'AZUR;627.0;3318;93;627.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;671.0;237;76;671.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;287.0;229;44;287.0
BOURGOGNE-FRANCHE-COMTE;315.0;181;27;315.0
NORMANDIE;523.0;383;28;523.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1030.0;76;76;1030.0
BOURGOGNE-FRANCHE-COMTE;1888.0;1545;27;1888.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1062.0;121;44;1062.0
BOURGOGNE-FRANCHE-COMTE;442.0;462;27;442.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;656.0;1243;44;656.0
PAYS DE LA LOIRE;2195.0;913;52;2195.0
AUVERGNE-RHONE-ALPES;1289.0;2687;84;1289.0
NORMANDIE;252.0;429;28;252.0
BRETAGNE;837.0;612;53;837.0
PROVENCE-ALPES-COTE D'AZUR;7080.0;16454;93;7080.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1324.0;32;44;1324.0
NORMANDIE;502.0;314;28;502.0
PROVENCE-ALPES-COTE D'AZUR;4289.0;2565;93;4289.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;297.0;34;76;297.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1277.0;3247;76;1277.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1129.0;102;76;1129.0
AUVERGNE-RHONE-ALPES;1945.0;1535;84;1945.0
BOURGOGNE-FRANCHE-COMTE;910.0;66;27;910.0
PROVENCE-ALPES-COTE D'AZUR;1347.0;1482;93;1347.0
BRETAGNE;2008.0;1563;53;2008.0
BRETAGNE;7741.0;12314;53;7741.0
ILE-DE-FRANCE;1659.0;13170;11;1659.0
ILE-DE-FRANCE;879.0;633;11;879.0
ILE-DE-FRANCE;925.0;939;11;925.0
ILE-DE-FRANCE;1294.0;3513;11;1294.0
ILE-DE-FRANCE;292.0;6489;11;292.0
ILE-DE-FRANCE;691.0;782;11;691.0
ILE-DE-FRANCE;1116.0;23281;11;1116.0
NORMANDIE;1152.0;2048;28;1152.0
NORMANDIE;409.0;613;28;409.0
NORMANDIE;765.0;659;28;765.0
